Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Mohammad,Hafeez,25,37.44,3008,53.52,Right-hand bat,370.0,34.34,85.3,2.41,rob,
Taufeeq,Umar,39,40.26,6332,43.87,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,20,41.00,3464,39.05,Right-hand bat,11.0,44.00,66.0,4.00,rls,
Younis,Khan,75,52.22,11785,53.17,Right-hand bat,111.0,58.57,95.1,3.69,-,
Misbah-ul-Haq,,33,46.54,5244,40.82,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,12,39.13,1484,39.55,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,12,29.18,660,48.63,Right-hand bat,-,-,-,-,-,
Abdur,Rehman,14,15.57,592,36.82,Left-hand bat,746.1,28.17,65.8,2.56,lo,
Saeed,Ajmal,19,12.58,506,42.29,Right-hand bat,1041.5,27.31,62.5,2.62,rob,
Umar,Gul,42,10.91,1030,50.87,Right-hand bat,1449.5,33.17,57.6,3.45,rfm,
Junaid,Khan,5,1.50,33,18.18,Right-hand bat,148.1,32.00,68.3,2.80,lf,
AJ,Strauss,91,41.34,12973,49.39,Left-hand bat,-,-,-,-,lm,
AN,Cook,74,48.99,12280,48.67,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,25,55.42,4359,48.31,Right-hand bat,54.0,71.00,108.0,3.94,rm,
KP,Pietersen,80,49.06,10238,62.29,Right-hand bat,178.3,144.40,214.2,4.04,rob,
IR,Bell,71,47.76,9632,52.56,Right-hand bat,18.0,76.00,108.0,4.22,rm,
EJG,Morgan,15,31.38,1216,54.19,Left-hand bat,-,-,-,-,rm,
MJ,Prior,49,44.06,4039,65.46,Right-hand bat,-,-,-,-,-,
SCJ,Broad,43,28.93,2206,64.27,Left-hand bat,1462.3,31.42,62.6,3.00,rfm,
GP,Swann,38,23.36,1115,79.64,Right-hand bat,1558.4,28.61,57.7,2.97,rob,
JM,Anderson,65,12.01,1647,37.21,Left-hand bat,2323.1,30.61,56.8,3.22,rfm,
MS,Panesar,40,5.34,637,29.35,Left-hand bat,1578.2,33.71,71.2,2.84,lo,
